aleatoric,epistemic
7.991445064544677734e-02,1.447134315967559814e-01
5.466282367706298828e-02,6.575845647603273392e-03
1.985031366348266602e-02,1.613501954125240445e-04
5.234658718109130859e-02,2.580909291282296181e-03
6.989216804504394531e-02,1.181059796363115311e-02
5.703955888748168945e-02,5.697496701031923294e-03
7.110834121704101562e-02,6.310693453997373581e-03
1.012854576110839844e-01,3.877441212534904480e-02
7.876420021057128906e-02,1.160697545856237411e-02
4.157334566116333008e-02,1.242428552359342575e-03
4.089021682739257812e-02,1.611491548828780651e-03
4.841905832290649414e-02,1.052050571888685226e-02
1.102840900421142578e-02,2.232496190117672086e-04
5.710166692733764648e-02,5.801545921713113785e-03
6.323230266571044922e-02,1.464591734111309052e-02
5.416715145111083984e-02,2.168915048241615295e-02
7.729941606521606445e-02,4.226247593760490417e-02
6.322252750396728516e-02,8.640071004629135132e-02
1.194973587989807129e-01,6.943114846944808960e-02
1.374642848968505859e-01,4.266982153058052063e-02
1.595393121242523193e-01,7.602015137672424316e-02
2.239979505538940430e-01,2.573726139962673187e-02
1.580976545810699463e-01,9.190034121274948120e-02
1.995460540056228638e-01,3.734390065073966980e-02
1.997452527284622192e-01,2.101990766823291779e-02
1.898509860038757324e-01,2.109761908650398254e-02
1.925740391016006470e-01,4.607830941677093506e-02
1.710439026355743408e-01,6.127512082457542419e-02
1.580935567617416382e-01,7.156927138566970825e-02
1.236063912510871887e-01,5.799841135740280151e-02
1.410084962844848633e-01,9.671692550182342529e-02
1.578342020511627197e-01,4.416780173778533936e-02
1.135691553354263306e-01,5.585390701889991760e-02
8.918219059705734253e-02,2.664985321462154388e-02
4.187534749507904053e-02,9.269254282116889954e-03
3.168682008981704712e-02,8.843331597745418549e-03
2.905472740530967712e-02,4.310824349522590637e-02
1.331177633255720139e-02,2.883290173485875130e-03
2.052606269717216492e-02,2.234306745231151581e-02
3.171367198228836060e-02,2.632990293204784393e-02
2.705390006303787231e-02,7.354270666837692261e-02
1.050773933529853821e-01,5.407935753464698792e-02
8.372889459133148193e-02,7.090497016906738281e-02
1.287713944911956787e-01,1.060692816972732544e-01
9.062084555625915527e-02,1.567867547273635864e-01
2.007938623428344727e-01,4.841392487287521362e-02
1.362953186035156250e-01,9.452804923057556152e-02
1.366279721260070801e-01,4.381157085299491882e-02
1.284404098987579346e-01,3.814826533198356628e-02
1.099791005253791809e-01,4.573491960763931274e-02
4.851988703012466431e-02,1.983584836125373840e-02
8.841646462678909302e-02,7.107523083686828613e-02
1.299790143966674805e-01,8.142470568418502808e-02
1.521958857774734497e-01,7.056555896997451782e-02
9.641443192958831787e-02,4.980624467134475708e-02
1.201013624668121338e-01,2.337088622152805328e-02
1.027966886758804321e-01,8.938863128423690796e-02
9.193800389766693115e-02,1.319459229707717896e-01
8.091114461421966553e-02,1.404292881488800049e-01
1.036307141184806824e-01,4.866968467831611633e-02
1.234665811061859131e-01,1.120847985148429871e-01
1.657803058624267578e-01,6.495109200477600098e-02
1.542368531227111816e-01,9.518994390964508057e-02
9.225930273532867432e-02,3.346058353781700134e-02
8.756536245346069336e-02,1.211003586649894714e-02
8.658967167139053345e-02,1.153695862740278244e-02
7.164070755243301392e-02,8.100349456071853638e-02
1.255569159984588623e-01,4.605916887521743774e-02
1.148617863655090332e-01,2.781354822218418121e-02
1.952064633369445801e-01,3.111044876277446747e-02
2.073450535535812378e-01,2.084393240511417389e-02
2.083311975002288818e-01,4.022587463259696960e-02
2.369369417428970337e-01,1.284862868487834930e-02
2.148970663547515869e-01,3.429705649614334106e-02
1.934758126735687256e-01,2.942535467445850372e-02
2.307358682155609131e-01,1.904810406267642975e-02
1.941222846508026123e-01,5.191816017031669617e-02
2.125874757766723633e-01,1.982217095792293549e-02
1.904091238975524902e-01,2.387621253728866577e-02
1.865030527114868164e-01,2.993298508226871490e-02
2.229630351066589355e-01,2.696466818451881409e-02
2.054646313190460205e-01,4.453469440340995789e-02
1.680805981159210205e-01,3.029544278979301453e-02
1.891989409923553467e-01,4.338436201214790344e-02
2.346263527870178223e-01,1.433371379971504211e-02
2.208348810672760010e-01,2.701721340417861938e-02
1.357043534517288208e-01,6.548187881708145142e-02
1.003545820713043213e-01,1.658222638070583344e-02
1.544804871082305908e-01,7.120530307292938232e-02
1.958945393562316895e-01,5.037912353873252869e-02
1.693772822618484497e-01,5.192192271351814270e-02
2.004892230033874512e-01,4.704872891306877136e-02
2.152298092842102051e-01,3.357809782028198242e-02
1.571549773216247559e-01,4.466054216027259827e-02
1.943663954734802246e-01,5.329347774386405945e-02
1.895731687545776367e-01,3.545996919274330139e-02
1.838626861572265625e-01,5.020408332347869873e-02
1.744835525751113892e-01,6.461685150861740112e-02
1.974984407424926758e-01,5.236339569091796875e-02
1.676553934812545776e-01,6.308069080114364624e-02
1.738476455211639404e-01,7.257237285375595093e-02
1.999827623367309570e-01,3.684333711862564087e-02
1.922885179519653320e-01,5.552546679973602295e-02
1.725199967622756958e-01,6.422860920429229736e-02
1.655426025390625000e-01,8.327915519475936890e-02
1.649973690509796143e-01,8.020167052745819092e-02
1.746293306350708008e-01,4.296782240271568298e-02
1.597811579704284668e-01,4.431794397532939911e-03
1.784387826919555664e-01,1.835026778280735016e-02
1.655317544937133789e-01,1.299662515521049500e-02
1.429846286773681641e-01,1.007488649338483810e-02
9.132575988769531250e-02,6.649089511483907700e-03
1.335931420326232910e-01,1.321554742753505707e-02
2.279382944107055664e-02,5.134747480042278767e-04
8.146369457244873047e-02,4.886946640908718109e-03
6.120300292968750000e-02,1.209002081304788589e-02
6.849902868270874023e-02,4.621143452823162079e-03
5.009937286376953125e-02,6.284662988036870956e-03
3.083431720733642578e-02,9.929091902449727058e-04
7.474756240844726562e-02,1.200090255588293076e-02
6.886029243469238281e-02,8.707998320460319519e-03
8.508461713790893555e-02,1.712411269545555115e-02
3.394019603729248047e-02,1.346188015304505825e-03
7.360500097274780273e-02,5.539538804441690445e-03
9.869831800460815430e-02,1.180052943527698517e-02
8.228057622909545898e-02,4.013392142951488495e-03
9.935331344604492188e-02,4.119023215025663376e-03
9.118694067001342773e-02,1.531906332820653915e-02
4.280769824981689453e-02,1.711744582280516624e-03
1.205825805664062500e-01,1.269285473972558975e-02
6.874918937683105469e-02,3.982131835073232651e-03
8.853405714035034180e-02,6.854742765426635742e-03
8.711206912994384766e-02,9.930328465998172760e-03
1.152288317680358887e-01,1.325121428817510605e-02
1.053892970085144043e-01,1.260035950690507889e-02
1.264410614967346191e-01,1.417076122015714645e-02
1.063606142997741699e-01,7.078371476382017136e-03
1.205058097839355469e-01,5.852676928043365479e-03
1.565124988555908203e-01,1.978817582130432129e-02
9.179133176803588867e-02,2.722884900867938995e-02
1.557948589324951172e-01,8.763539604842662811e-03
1.201639771461486816e-01,9.110639803111553192e-03
1.197599172592163086e-01,1.197464391589164734e-02
8.212459087371826172e-02,9.487917646765708923e-03
1.527171134948730469e-01,1.562171895056962967e-02
1.121796369552612305e-01,1.041577756404876709e-02
2.171488106250762939e-01,2.438012138009071350e-02
1.225812435150146484e-01,1.335126161575317383e-02
1.422883272171020508e-01,3.567279502749443054e-02
1.257553696632385254e-01,3.683045879006385803e-02
8.139139413833618164e-02,5.702798720449209213e-03
9.183567762374877930e-02,4.575865343213081360e-03
6.101000308990478516e-02,3.854600479826331139e-03
9.083265066146850586e-02,9.099829941987991333e-03
2.832281589508056641e-02,4.882819484919309616e-04
8.612322807312011719e-02,1.360165886580944061e-02
1.223410964012145996e-01,1.221683435142040253e-02
1.405775547027587891e-01,6.046672910451889038e-02
1.115120649337768555e-01,5.084551125764846802e-02
1.278198957443237305e-01,5.866969376802444458e-02
7.409381866455078125e-02,6.482637953013181686e-03
1.228350996971130371e-01,1.757575012743473053e-02
1.101877689361572266e-01,3.583156690001487732e-02
1.407029032707214355e-01,1.599539816379547119e-02
1.344866156578063965e-01,4.638691246509552002e-02
1.471279263496398926e-01,2.624907158315181732e-02
1.518186330795288086e-01,1.065116561949253082e-02
1.112594604492187500e-01,1.062361430376768112e-02
1.481754779815673828e-01,1.438628509640693665e-02
1.070584058761596680e-01,2.095377631485462189e-02
1.121230125427246094e-01,2.829954214394092560e-02
1.207734346389770508e-01,3.228940442204475403e-02
8.153146505355834961e-02,2.804134413599967957e-02
6.231361627578735352e-02,7.859283126890659332e-03
5.013579130172729492e-02,9.274695068597793579e-03
6.624346971511840820e-02,1.862365938723087311e-02
9.518319368362426758e-02,2.485784515738487244e-02
1.843290030956268311e-01,4.848959296941757202e-02
1.278485655784606934e-01,4.082160815596580505e-02
1.133286356925964355e-01,2.045419439673423767e-02
6.689888238906860352e-02,7.630701176822185516e-03
2.301514148712158203e-02,2.554004779085516930e-03
2.400046586990356445e-02,1.089032040908932686e-03
1.040900349617004395e-01,1.044495683163404465e-02
8.031088113784790039e-02,2.132433466613292694e-02
6.342381238937377930e-02,6.185045000165700912e-03
1.368010044097900391e-02,6.951537798158824444e-04
4.325270652770996094e-03,1.757449172146152705e-05
1.137232780456542969e-02,5.849968292750418186e-04
1.958817243576049805e-02,2.325829304754734039e-02
1.313608884811401367e-02,4.462292708922177553e-04
5.402803421020507812e-03,4.392353730509057641e-05
4.600882530212402344e-03,6.065027788281440735e-02
3.752422332763671875e-02,2.824398223310709000e-03
7.304763793945312500e-02,8.378456346690654755e-03
7.223123311996459961e-02,1.884826831519603729e-02
5.162805318832397461e-02,2.689588349312543869e-03
6.337553262710571289e-02,1.199509762227535248e-02
7.919192314147949219e-02,1.561943162232637405e-02
9.541708230972290039e-02,4.574150219559669495e-02
1.430698633193969727e-01,3.100317530333995819e-02
1.225625276565551758e-01,8.345685154199600220e-02
1.407732367515563965e-01,8.119561523199081421e-02
3.062975406646728516e-02,2.051927149295806885e-03
8.299195766448974609e-02,1.010302826762199402e-01
8.438402414321899414e-02,2.076585963368415833e-02
1.342754662036895752e-01,9.833862632513046265e-02
9.333425760269165039e-02,5.879629775881767273e-02
1.736443042755126953e-01,7.616978138685226440e-02
1.458779275417327881e-01,1.033602207899093628e-01
1.760324239730834961e-01,7.304202765226364136e-02
1.672019958496093750e-01,8.233568072319030762e-02
2.166859507560729980e-01,2.756849117577075958e-02
1.750271916389465332e-01,6.260959804058074951e-02
1.566044092178344727e-01,3.577245399355888367e-02
9.660595655441284180e-02,2.456461638212203979e-02
5.347090959548950195e-02,3.446819726377725601e-03
5.679631233215332031e-02,2.875109203159809113e-02
3.805655241012573242e-02,5.885942373424768448e-03
6.698602437973022461e-02,5.113177001476287842e-03
3.636878728866577148e-02,3.661012649536132812e-02
1.335538029670715332e-01,5.440070852637290955e-02
4.430544376373291016e-02,2.501135226339101791e-03
1.106863617897033691e-01,6.045661121606826782e-02
2.466613054275512695e-02,7.030461565591394901e-04
7.802319526672363281e-02,3.837186144664883614e-03
3.170961141586303711e-02,4.781918541993945837e-04
4.549485445022583008e-02,1.787269720807671547e-03
1.887059211730957031e-02,3.201999643351882696e-04
2.176415920257568359e-02,6.187807884998619556e-04
4.312187433242797852e-02,6.826106924563646317e-03
9.713202714920043945e-02,6.140766665339469910e-03
1.251267194747924805e-01,4.855097457766532898e-02
1.275165081024169922e-01,1.598864607512950897e-02
1.659440398216247559e-01,1.517633255571126938e-02
1.887555718421936035e-01,1.762235164642333984e-02
1.888215541839599609e-01,3.735621273517608643e-02
1.318593621253967285e-01,1.617966219782829285e-02
1.363554000854492188e-01,1.725912280380725861e-02
1.124106645584106445e-01,1.296553295105695724e-02
1.192102432250976562e-01,1.286510284990072250e-02
8.248680830001831055e-02,1.012469232082366943e-01
2.826911211013793945e-02,2.637251047417521477e-03
8.003336191177368164e-02,1.950082369148731232e-02
2.116191387176513672e-02,8.025735151022672653e-04
1.383507251739501953e-02,5.743458122014999390e-02
3.877645730972290039e-02,3.391766920685768127e-02
2.442646026611328125e-02,2.207129495218396187e-03
3.481411933898925781e-02,9.320708923041820526e-03
1.571071743965148926e-01,2.637362480163574219e-02
1.593056321144104004e-01,6.304349005222320557e-02
5.437725782394409180e-02,1.364431250840425491e-02
8.255887031555175781e-02,1.236264035105705261e-02
2.201753854751586914e-02,9.171245619654655457e-03
1.195830106735229492e-02,4.434858856257051229e-04
4.235118627548217773e-02,1.055486127734184265e-02
1.981300115585327148e-02,7.529265712946653366e-03
3.325784206390380859e-02,8.875072933733463287e-03
9.600102901458740234e-03,2.725851954892277718e-04
7.868772745132446289e-02,1.995198801159858704e-02
8.674108982086181641e-02,1.248026173561811447e-02
1.171649098396301270e-01,3.161684423685073853e-02
1.301090121269226074e-01,3.846450150012969971e-02
1.180341839790344238e-01,2.984153106808662415e-02
8.369326591491699219e-02,2.791552059352397919e-02
1.442598700523376465e-01,3.841173648834228516e-02
9.013992547988891602e-02,7.432655431330204010e-03
1.156246662139892578e-01,5.659380182623863220e-02
9.411811828613281250e-02,4.578747227787971497e-02
7.716220617294311523e-02,1.597237028181552887e-02
8.777451515197753906e-02,1.006613671779632568e-02
2.917665243148803711e-02,1.630877959541976452e-03
7.209372520446777344e-02,2.534707263112068176e-02
1.567143201828002930e-02,2.424097765469923615e-04
6.446003913879394531e-03,2.524335577618330717e-04
1.956635713577270508e-02,7.805241737514734268e-03
1.706421375274658203e-03,4.992935373593354598e-06
8.173382282257080078e-02,9.799902327358722687e-03
6.974911689758300781e-02,6.706089247018098831e-03
7.963687181472778320e-02,1.387185789644718170e-02
9.638214111328125000e-02,1.921954564750194550e-02
5.611103773117065430e-02,4.585370793938636780e-02
3.567200899124145508e-02,1.005942001938819885e-02
1.832252740859985352e-02,3.113081213086843491e-03
2.646231651306152344e-02,2.393247326835989952e-03
6.209391355514526367e-02,9.927342645823955536e-03
5.917322635650634766e-02,9.387703612446784973e-03
4.761856794357299805e-02,2.941307146102190018e-03
2.438282966613769531e-02,1.280443160794675350e-03
1.326644420623779297e-02,6.114347488619387150e-04
3.605842590332031250e-03,8.676318248035386205e-05
3.041982650756835938e-02,2.475493773818016052e-02
7.751530408859252930e-02,5.643186625093221664e-03
6.445223093032836914e-02,8.449478074908256531e-03
1.610053777694702148e-01,4.495312646031379700e-02
9.151065349578857422e-02,1.475653424859046936e-02
1.580798625946044922e-01,5.827416107058525085e-02
8.702433109283447266e-02,3.259912878274917603e-02
4.988855123519897461e-02,5.145984143018722534e-02
7.989662885665893555e-02,1.940318755805492401e-02
5.931812524795532227e-02,9.216185659170150757e-03
